Position	B.stacei	B.hybridumS	B.hybridumD	B.distachyon
101644	0	1	0	0
101645	0	8	0	0
101646	0	2	0	0
101681	0	1	0	0
101682	0	10	0	0
101683	0	5	0	0
101684	0	1	0	0
101702	0	3	0	0
101703	0	4	0	0
101704	0	1	0	0
101902	0	4	0	0
101903	0	12	0	0
101904	0	3	0	0
102375	0	1	0	0
102376	0	4	0	0
102426	0	1	0	0
102427	0	6	0	0
102510	0	6	0	0
102546	0	6	0	0
102554	0	1	0	0
102555	0	11	0	0
102606	0	4	0	0
102654	0	6	0	0
102679	0	2	0	0
102680	0	6	0	0
102688	0	1	0	0
102689	0	8	0	0
102691	0	2	0	0
102692	0	8	0	0
102760	0	2	0	0
102774	0	4	0	0
102871	0	4	0	0
102905	0	1	0	0
102906	0	2	0	0
102923	0	1	0	0
102924	0	4	0	0
102947	0	1	0	0
102948	0	4	0	0
102962	0	1	0	0
102963	0	4	0	0
102976	0	1	0	0
102977	0	2	0	0
102979	0	2	0	0
102980	0	4	0	0
103002	0	2	0	0
103003	0	2	0	0
103007	0	1	0	0
103008	0	2	0	0
103049	0	2	0	0
103050	0	4	0	0
103140	0	1	0	0
103141	0	4	0	0
103168	0	1	0	0
103169	0	2	0	0
103235	0	2	0	0
103236	0	4	0	0
103239	0	1	0	0
103240	0	2	0	0
103241	0	1	0	0
103242	0	2	0	0
103252	0	1	0	0
103253	0	2	0	0
103290	0	1	0	1
103291	0	2	0	0
103320	0	3	0	0
103321	0	2	0	0
103379	0	1	0	0
103380	0	2	0	0
103507	0	3	0	0
103508	0	2	0	0
103610	0	1	0	0
103611	0	4	0	0
103696	0	1	0	0
103697	0	8	0	0
103736	0	2	0	0
103737	0	4	0	0
103821	0	1	0	0
103822	0	6	0	0
103859	0	2	0	0
103860	0	6	0	0
103989	0	6	0	0
104024	0	1	0	0
104025	0	6	0	0
104054	0	1	0	0
104055	0	4	0	0
104141	0	2	0	0
104142	0	6	0	0
104177	0	1	0	0
104178	0	6	0	0
104207	0	1	0	0
104208	0	4	0	0
104270	0	1	0	0
104271	0	6	0	0
104315	0	2	0	0
104316	0	6	0	0
104421	0	10	0	0
104468	0	1	0	0
104469	0	6	0	0
104588	0	2	0	0
104589	0	6	0	0
104600	0	2	0	0
104601	0	8	0	0
104603	0	1	0	0
104604	0	6	0	0
104606	0	1	0	0
104607	0	6	0	0
104638	0	2	0	0
104639	0	6	0	0
104668	0	1	0	0
104669	0	4	0	0
104687	0	1	0	0
104688	0	4	0	0
104911	0	2	0	0
105219	0	1	0	0
105282	0	1	0	0
105304	0	1	0	0
105340	0	1	0	0
105486	0	2	0	0
105703	0	2	0	0
105747	0	1	0	0
105858	0	1	0	0
105859	0	4	0	0
105882	0	2	0	0
105883	0	4	0	0
105900	0	1	0	0
105901	0	2	0	0
105920	0	2	0	0
105925	0	1	0	0
105934	0	1	0	0
105935	0	4	0	0
106062	0	1	0	0
106109	0	1	0	0
106111	0	2	0	0
106738	0	2	0	0
106804	0	1	0	0
106805	0	4	0	0
106812	0	1	0	0
106813	0	2	0	0
107025	0	4	0	0
107026	0	2	0	0
107027	0	2	0	0
107085	0	4	0	0
107086	0	4	0	0
107087	0	2	0	0
107094	0	4	0	0
107095	0	6	0	0
107096	0	1	0	0
107171	0	3	0	0
107220	0	3	0	0
107221	0	6	0	0
107222	0	1	0	0
107227	0	3	0	0
107228	0	4	0	0
107229	0	1	0	0
107241	0	3	0	0
107242	0	8	0	0
107243	0	1	0	0
107358	0	3	0	0
107359	0	4	0	0
107360	0	1	0	0
107364	0	3	0	0
107365	0	4	0	0
107366	0	1	0	0
107481	0	3	0	0
107482	0	4	0	0
107483	0	1	0	0
107505	0	3	0	0
107506	0	4	0	0
107507	0	1	0	0
107589	0	3	0	0
107590	0	4	0	0
107591	0	1	0	0
107695	0	5	0	0
107895	0	2	0	0
107924	0	4	0	0
107925	0	4	0	0
107942	0	2	0	0
108037	0	3	0	0
108060	0	4	0	0
108061	0	2	0	0
108138	0	1	0	0
108140	0	2	0	0
108160	0	6	0	0
108280	0	4	0	0
108281	0	8	0	0
108382	0	3	0	0
108383	0	6	0	0
108384	0	1	0	0
108541	0	1	0	0
108940	0	3	0	0
108941	0	4	0	0
108942	0	1	0	0
109144	0	4	0	0
109145	0	6	0	0
109146	0	1	0	0
109219	0	4	0	0
109220	0	4	0	0
109221	0	2	0	0
109270	0	3	0	0
109271	0	4	0	0
109272	0	1	0	0
109461	0	3	0	0
109462	0	4	0	0
109463	0	2	0	0
109476	0	3	0	0
109477	0	4	0	0
109478	0	2	0	0
109500	0	4	0	0
109501	0	6	0	0
109502	0	3	0	0
109512	0	3	0	0
109513	0	6	0	0
109514	0	2	0	0
109718	0	3	0	0
109719	0	4	0	0
109720	0	1	0	0
109728	0	3	0	0
109729	0	4	0	0
109730	0	1	0	0
109843	0	4	0	0
109844	0	4	0	0
109868	0	3	0	0
109869	0	4	0	0
109920	0	3	0	0
109921	0	4	0	0
109955	0	1	0	0
109971	0	2	0	0
109972	0	4	0	0
109991	0	3	0	0
109992	0	4	0	0
109993	0	2	0	0
109994	0	2	0	0
110042	0	4	0	0
110043	0	6	0	0
110092	0	3	0	0
110093	0	4	0	0
110113	0	3	0	0
110114	0	4	0	0
110137	0	4	0	0
110138	0	4	0	0
110230	0	4	0	0
110231	0	4	0	0
110400	0	1	0	0
110430	0	3	0	0
110431	0	4	0	0
110483	0	4	0	0
110484	0	6	0	0
110548	0	1	0	0
110578	0	3	0	0
110579	0	4	0	0
110820	0	4	0	0
110821	0	11	0	0
110822	0	8	0	0
110823	0	1	0	0
110838	0	4	0	0
110839	0	4	0	0
110840	0	1	0	0
110887	0	3	0	0
110888	0	4	0	0
110889	0	1	0	0
111100	0	3	0	0
111101	0	4	0	0
111102	0	1	0	0
111139	0	3	0	0
111140	0	4	0	0
111141	0	1	0	0
111195	0	3	0	0
111196	0	4	0	0
111197	0	1	0	0
111242	0	3	0	0
111243	0	4	0	0
111244	0	2	0	0
111260	0	3	0	0
111261	0	4	0	0
111262	0	1	0	0
111307	0	3	0	0
111308	0	4	0	0
111315	0	3	0	0
111316	0	4	0	0
111317	0	1	0	0
111344	0	3	0	0
111345	0	4	0	0
111346	0	2	0	0
111418	0	4	0	0
111419	0	6	0	0
111420	0	2	0	0
111434	0	3	0	0
111435	0	4	0	0
111436	0	1	0	0
111445	0	3	0	0
111446	0	4	0	0
111447	0	1	0	0
111467	0	3	0	0
111468	0	4	0	0
111469	0	1	0	0
111575	0	4	0	0
111576	0	4	0	0
111577	0	2	0	0
111613	0	4	0	0
111614	0	4	0	0
111615	0	2	0	0
111884	0	3	0	0
111885	0	4	0	0
111886	0	3	0	0
112202	0	2	0	0
112203	0	6	0	0
112204	0	3	0	0
112208	0	2	0	0
112209	0	8	0	0
112210	0	1	0	0
112304	0	2	0	0
112305	0	4	0	0
112306	0	1	0	0
112493	0	2	0	0
112494	0	6	0	0
112495	0	2	0	0
112580	0	2	0	0
112581	0	4	0	0
112582	0	2	0	0
112652	0	3	0	0
112653	0	2	0	0
112654	0	2	0	0
112655	0	1	0	0
112656	0	2	0	0
112657	0	2	0	0
112658	0	2	0	0
112659	0	4	0	0
112660	0	2	0	0
112700	0	1	0	0
112701	0	4	0	0
112702	0	2	0	0
112727	0	1	0	0
112728	0	2	0	0
112729	0	1	0	0
112768	0	1	0	0
112769	0	4	0	0
112770	0	1	0	0
112797	0	1	0	0
112798	0	2	0	0
112799	0	2	0	0
112885	0	4	0	0
112886	0	6	0	0
112887	0	1	0	0
112909	0	2	0	0
112910	0	6	0	0
112911	0	1	0	0
112921	0	1	0	0
112922	0	1	0	0
113177	0	3	0	0
113178	0	2	0	0
113182	0	1	0	0
113183	0	2	0	0
113318	0	1	0	0
113319	0	2	0	0
113360	0	1	0	0
113367	0	3	0	0
113368	0	4	0	0
113369	0	1	0	0
113385	0	2	0	0
113386	0	4	0	0
113387	0	1	0	0
113521	0	1	0	0
113522	0	6	0	0
113523	0	1	0	0
113528	0	1	0	0
113529	0	8	0	0
113530	0	2	0	0
113541	0	2	0	0
113542	0	4	0	0
113543	0	2	0	0
113710	0	3	0	0
113711	0	6	0	0
113712	0	2	0	0
113864	0	2	0	0
113865	0	6	0	0
113866	0	2	0	0
113879	0	1	0	0
113880	0	4	0	0
113881	0	1	0	0
113888	0	2	0	0
113889	0	6	0	0
113890	0	1	0	0
113939	0	1	0	0
113940	0	4	0	0
113941	0	3	0	0
113942	0	2	0	0
113943	0	6	0	0
113944	0	3	0	0
113949	0	4	0	0
113950	0	1	0	0
113979	0	4	0	0
113980	0	1	0	0
114099	0	4	0	0
114100	0	2	0	0
114119	0	6	0	0
114120	0	1	0	0
114137	0	1	0	0
114231	0	4	0	0
114232	0	1	0	0
114262	0	4	0	0
114263	0	1	0	0
114334	0	6	0	0
114408	0	6	0	0
114409	0	2	0	0
114430	0	6	0	0
114431	0	2	0	0
114445	0	4	0	0
114446	0	1	0	0
114459	0	6	0	0
114460	0	1	0	0
114493	0	4	0	0
114494	0	2	0	0
114741	0	2	0	0
114742	0	6	0	0
114807	0	2	0	0
114808	0	4	0	0
114906	0	2	0	0
114907	0	6	0	0
114908	0	1	0	0
114988	0	4	0	0
114989	0	2	0	0
114999	0	2	0	0
115065	0	2	0	0
115066	0	8	0	0
115067	0	2	0	0
115155	0	2	0	0
115156	0	4	0	0
115206	0	2	0	0
115207	0	4	0	0
115351	0	2	0	0
115352	0	4	0	0
115432	0	2	0	0
115679	0	2	0	0
115680	0	4	0	0
115879	0	2	0	0
115880	0	4	0	0
115900	0	1	0	0
115901	0	2	0	0
115938	0	2	0	0
116007	0	1	0	0
116055	0	2	0	0
116056	0	4	0	0
116212	0	1	0	0
116249	0	2	0	0
116250	0	4	0	0
116302	0	1	0	0
116340	0	2	0	0
116341	0	2	0	0
116506	0	2	0	0
116507	0	2	0	0
116552	0	2	0	0
116553	0	2	0	0
116664	0	2	0	0
116665	0	2	0	0
116723	0	2	0	0
116724	0	2	0	0
116893	0	2	0	0
116894	0	2	0	0
117051	0	2	0	0
117052	0	2	0	0
117181	0	2	0	0
117182	0	2	0	0
117208	0	2	0	0
117209	0	2	0	0
117683	0	1	0	0
117711	0	2	0	0
117712	0	2	0	0
117731	0	2	0	0
117732	0	2	0	0
117759	0	2	0	0
117760	0	2	0	0
118115	0	1	0	0
118425	0	1	0	0
120074	0	1	0	0
120332	0	1	0	0
120419	0	1	0	0
122664	0	1	0	0
122712	0	2	0	0
122713	0	2	0	0
122899	0	1	0	0
122947	0	2	0	0
122948	0	2	0	0
122960	0	1	0	0
122981	0	3	0	0
122987	0	1	0	0
123008	0	2	0	0
123009	0	2	0	0
123265	0	1	0	0
123266	0	1	0	0
123267	0	1	0	0
123313	0	2	0	0
123315	0	4	0	0
123316	0	2	0	0
123504	0	1	0	0
123548	0	1	0	0
123552	0	2	0	0
123553	0	2	0	0
123596	0	2	0	0
123597	0	2	0	0
123620	0	1	0	0
123668	0	2	0	0
123669	0	2	0	0
123676	0	1	0	0
124097	0	1	0	0
125878	0	1	0	0
125911	0	1	0	0
125926	0	2	0	0
125927	0	2	0	0
125928	0	1	0	0
125959	0	2	0	0
125960	0	2	0	0
125961	0	1	0	0
126079	0	1	0	0
126127	0	2	0	0
126128	0	2	0	0
126129	0	1	0	0
126792	0	1	0	0
127973	0	1	0	0
128021	0	2	0	0
128022	0	2	0	0
128023	0	1	0	0
128175	0	1	0	0
128223	0	2	0	0
128224	0	2	0	0
128225	0	1	0	0
128242	0	1	0	0
128249	0	1	0	0
128342	0	1	0	0
128390	0	2	0	0
128391	0	2	0	0
128605	0	1	0	0
128653	0	2	0	0
128654	0	2	0	0
128655	0	1	0	0
128656	0	2	0	0
129951	0	1	0	0
129971	0	2	0	0
129984	0	4	0	0
129990	0	1	0	0
129991	0	1	0	0
129997	0	2	0	0
130001	0	1	0	0
130018	0	1	0	0
130019	0	5	0	0
130020	0	17	0	0
130021	0	2	0	0
130022	0	9	0	0
130023	0	2	0	0
130666	0	1	0	0
130714	0	2	0	0
130715	0	2	0	0
130717	0	2	0	0
131156	0	1	0	0
131204	0	2	0	0
131205	0	2	0	0
131232	0	1	0	0
131280	0	2	0	0
131281	0	2	0	0
131328	0	1	0	0
131376	0	2	0	0
131377	0	2	0	0
131378	0	1	0	0
131514	0	1	0	0
131552	0	1	0	0
131562	0	2	0	0
131563	0	2	0	0
132246	0	1	0	0
132294	0	2	0	0
132295	0	2	0	0
132326	0	1	0	0
132374	0	2	0	0
132375	0	2	0	0
132387	0	1	0	0
132435	0	2	0	0
132436	0	2	0	0
132530	0	1	0	0
132578	0	2	0	0
132579	0	2	0	0
132762	0	1	0	0
132781	0	1	0	0
132810	0	2	0	0
132811	0	2	0	0
132812	0	1	0	0
132970	0	1	0	0
133018	0	2	0	0
133019	0	2	0	0
133398	0	1	0	0
133411	0	3	0	0
133446	0	2	0	0
133447	0	2	0	0
133449	0	1	0	0
133597	0	1	0	0
133610	0	3	0	0
133645	0	2	0	0
133646	0	2	0	0
133693	0	1	0	2
133706	0	3	0	0
133712	0	1	0	0
133741	0	3	0	0
133742	0	3	0	0
133743	0	1	0	0
133980	0	1	0	0
133993	0	3	0	0
134028	0	2	0	0
134029	0	2	0	0
134030	0	1	0	1
134031	0	1	0	0
134032	0	2	0	1
134327	0	1	0	0
134340	0	1	0	0
134375	0	2	0	0
134376	0	2	0	0
134482	0	1	0	0
134497	0	1	0	0
134506	0	1	0	0
134574	0	1	0	0
134622	0	2	0	0
134623	0	2	0	0
135407	0	1	0	0
135411	0	1	0	0
135448	0	1	0	0
135455	0	2	0	0
135456	0	2	0	0
135459	0	2	0	0
135460	0	2	0	0
135496	0	2	0	0
135497	0	2	0	0
135498	0	1	0	0
135673	0	1	0	0
135991	0	2	0	0
135992	0	1	0	0
136038	0	3	0	0
136039	0	4	0	0
136040	0	12	0	0
136069	0	1	0	0
136117	0	2	0	0
136118	0	3	0	0
136121	0	2	0	0
136132	0	1	0	0
136156	0	2	0	0
136165	0	1	0	0
136185	0	2	0	0
136186	0	1	0	0
136195	0	4	0	0
136198	0	4	0	0
136204	0	5	0	0
136215	0	1	0	0
136224	0	2	0	0
136227	0	4	0	0
136232	0	5	0	0
136243	0	2	0	0
136247	0	2	0	0
136254	0	2	0	0
136255	0	4	0	0
136256	0	2	0	0
136257	0	1	0	0
136261	0	2	0	0
136262	0	1	0	0
136267	0	4	0	0
136275	0	20	0	0
136281	0	3	0	0
136286	0	8	0	0
136287	0	5	0	0
136292	0	2	0	0
136297	0	1	0	0
136298	0	2	0	0
136303	0	4	0	0
136326	0	1	0	0
136386	0	2	0	0
136391	0	2	0	0
136397	0	4	0	0
136402	0	1	0	0
136408	0	2	0	0
22	0	0	0	3
56	0	0	0	1
64	0	0	0	1
103	0	0	0	2
136	0	0	0	1
195	0	0	0	2
298	0	0	0	1
363	0	0	0	1
370	0	0	0	2
374	0	0	0	1
391	0	0	0	1
395	0	0	0	1
398	0	0	0	2
416	0	0	0	1
418	0	0	0	1
445	0	0	0	1
465	0	0	0	1
476	0	0	0	1
505	0	0	0	2
511	0	0	0	1
522	0	0	0	1
622	0	0	0	1
758	0	0	0	1
769	0	0	0	1
775	0	0	0	1
866	0	0	0	1
929	0	0	0	1
983	0	0	0	1
984	0	0	0	1
1032	0	0	0	1
1034	0	0	0	1
1048	0	0	0	4
1070	0	0	0	1
1082	0	0	0	1
1108	0	0	0	1
1109	0	0	0	1
1186	0	0	0	1
1240	0	0	0	1
1256	0	0	0	1
1282	0	0	0	1
1305	0	0	0	4
1368	0	0	0	2
1369	0	0	0	2
1394	0	0	0	1
1395	0	0	0	1
1407	0	0	0	1
1408	0	0	0	1
1462	0	0	0	1
1467	0	0	0	1
1479	0	0	0	1
1505	0	0	0	1
1562	0	0	0	1
1610	0	0	0	1
1716	0	0	0	1
1783	0	0	0	2
1784	0	0	0	2
1798	0	0	0	1
1867	0	0	0	5
1874	0	0	0	1
1885	0	0	0	1
1888	0	0	0	2
1895	0	0	0	3
1945	0	0	0	6
1966	0	0	0	1
1973	0	0	0	1
2044	0	0	0	1
2063	0	0	0	1
2162	0	0	0	2
2169	0	0	0	1
2351	0	0	0	1
2387	0	0	0	1
2547	0	0	0	1
2556	0	0	0	2
2568	0	0	0	6
2575	0	0	0	3
2666	0	0	0	1
2844	0	0	0	1
2871	0	0	0	1
3001	0	0	0	1
3019	0	0	0	2
3078	0	0	0	1
3160	0	0	0	1
3332	0	0	0	1
3415	0	0	0	1
3425	0	0	0	3
3430	0	0	0	1
3435	0	0	0	1
3446	0	0	0	2
3459	0	0	0	1
3483	0	0	0	1
3493	0	0	0	1
3495	0	0	0	1
3535	0	0	0	1
3601	0	0	0	2
3622	0	0	0	1
3629	0	0	0	1
3636	0	0	0	13
3642	0	0	0	1
3646	0	0	0	1
3657	0	0	0	9
3664	0	0	0	2
3670	0	0	0	2
3693	0	0	0	3
3820	0	0	0	1
3894	0	0	0	1
3915	0	0	0	2
3927	0	0	0	1
3949	0	0	0	1
4000	0	0	0	1
4007	0	0	0	2
4116	0	0	0	1
4141	0	0	0	1
4224	0	0	0	1
4238	0	0	0	1
4269	0	0	0	1
4350	0	0	0	1
4411	0	0	0	1
4480	0	0	0	1
4485	0	0	0	1
4638	0	0	0	1
4646	0	0	0	1
4798	0	0	0	1
4914	0	0	0	1
4956	0	0	0	1
5106	0	0	0	1
5107	0	0	0	1
5108	0	0	0	1
5116	0	0	0	1
5120	0	0	0	2
5271	0	0	0	1
5277	0	0	0	1
5324	0	0	0	1
5326	0	0	0	1
5517	0	0	0	1
5606	0	0	0	1
5750	0	0	0	1
6335	0	0	0	1
6342	0	0	0	1
6788	0	0	0	1
7056	0	0	0	1
7057	0	0	0	1
7180	0	0	0	1
7209	0	0	0	1
7464	0	0	0	1
7506	0	0	0	1
7533	0	0	0	1
7599	0	0	0	1
7600	0	0	0	1
7770	0	0	0	1
7940	0	0	0	1
8047	0	0	0	1
8235	0	0	0	1
8291	0	0	0	3
8598	0	0	0	1
8659	0	0	0	1
8736	0	0	0	1
8739	0	0	0	1
8742	0	0	0	4
8790	0	0	0	1
8799	0	0	0	1
8805	0	0	0	2
8829	0	0	0	1
8941	0	0	0	1
9075	0	0	0	1
9185	0	0	0	1
9298	0	0	0	1
9412	0	0	0	1
9413	0	0	0	1
9557	0	0	0	1
9606	0	0	0	2
9688	0	0	0	1
9692	0	0	0	1
9693	0	0	0	1
9694	0	0	0	1
9714	0	0	0	2
9751	0	0	0	1
9847	0	0	0	1
9877	0	0	0	1
9918	0	0	0	3
9968	0	0	0	2
9981	0	0	0	2
10094	0	0	0	1
10135	0	0	0	2
10137	0	0	0	2
10156	0	0	0	3
10169	0	0	0	2
10314	0	0	0	1
10627	0	0	0	1
10632	0	0	0	1
10652	0	0	0	1
10704	0	0	0	1
10815	0	0	0	1
10965	0	0	0	1
11006	0	0	0	1
11013	0	0	0	1
11014	0	0	0	2
11028	0	0	0	2
11044	0	0	0	2
11047	0	0	0	2
11051	0	0	0	3
11071	0	0	0	5
11074	0	0	0	4
11075	0	0	0	4
11079	0	0	0	2
11094	0	0	0	3
11096	0	0	0	2
11097	0	0	0	1
11105	0	0	0	1
11107	0	0	0	3
11109	0	0	0	2
11110	0	0	0	5
11112	0	0	0	2
11114	0	0	0	4
11116	0	0	0	3
11122	0	0	0	2
11131	0	0	0	6
11139	0	0	0	5
11143	0	0	0	4
11147	0	0	0	1
11149	0	0	0	1
11172	0	0	0	1
11205	0	0	0	1
11450	0	0	0	1
11457	0	0	0	1
11458	0	0	0	1
11536	0	0	0	1
11700	0	0	0	1
11701	0	0	0	1
11823	0	0	0	3
11824	0	0	0	4
11825	0	0	0	1
11958	0	0	0	2
11973	0	0	0	3
11977	0	0	0	1
12026	0	0	0	2
12033	0	0	0	1
12047	0	0	0	1
12052	0	0	0	1
12055	0	0	0	2
12069	0	0	0	1
12119	0	0	0	1
12156	0	0	0	1
12242	0	0	0	1
12249	0	0	0	2
12261	0	0	0	1
12270	0	0	0	3
12277	0	0	0	1
12283	0	0	0	1
12306	0	0	0	1
12314	0	0	0	1
12333	0	0	0	1
12334	0	0	0	1
12335	0	0	0	1
12350	0	0	0	1
12363	0	0	0	1
12376	0	0	0	1
12378	0	0	0	1
12391	0	0	0	1
12422	0	0	0	1
12427	0	0	0	1
12602	0	0	0	1
12797	0	0	0	1
12816	0	0	0	1
12840	0	0	0	1
13063	0	0	0	1
13077	0	0	0	1
13181	0	0	0	1
13480	0	0	0	1
13564	0	0	0	1
13580	0	0	0	1
13581	0	0	0	1
13594	0	0	0	2
13595	0	0	0	7
13597	0	0	0	2
13603	0	0	0	1
13604	0	0	0	1
13605	0	0	0	1
13616	0	0	0	1
13624	0	0	0	2
13649	0	0	0	1
13673	0	0	0	1
13680	0	0	0	1
13685	0	0	0	1
13693	0	0	0	1
13695	0	0	0	1
13696	0	0	0	1
13698	0	0	0	1
13908	0	0	0	1
13916	0	0	0	1
13926	0	0	0	1
13987	0	0	0	1
14034	0	0	0	1
14388	0	0	0	1
14468	0	0	0	2
14535	0	0	0	1
14548	0	0	0	1
14726	0	0	0	1
14980	0	0	0	1
14990	0	0	0	1
15143	0	0	0	1
15177	0	0	0	3
15187	0	0	0	1
15230	0	0	0	1
15312	0	0	0	1
15348	0	0	0	1
15369	0	0	0	1
15482	0	0	0	1
15487	0	0	0	1
15519	0	0	0	1
15549	0	0	0	1
15559	0	0	0	1
15564	0	0	0	1
15566	0	0	0	1
15592	0	0	0	1
15595	0	0	0	1
15615	0	0	0	1
15617	0	0	0	1
15634	0	0	0	2
15645	0	0	0	1
15688	0	0	0	1
15813	0	0	0	1
16086	0	0	0	1
16132	0	0	0	1
16137	0	0	0	1
16139	0	0	0	1
16280	0	0	0	1
16403	0	0	0	1
16940	0	0	0	2
17028	0	0	0	1
17134	0	0	0	1
17169	0	0	0	1
17198	0	0	0	1
17269	0	0	0	1
17286	0	0	0	1
17287	0	0	0	1
17309	0	0	0	1
17336	0	0	0	1
17427	0	0	0	1
17444	0	0	0	1
17455	0	0	0	1
18020	0	0	0	1
18121	0	0	0	1
18317	0	0	0	1
18338	0	0	0	1
18339	0	0	0	1
18428	0	0	0	1
18433	0	0	0	1
18464	0	0	0	1
18636	0	0	0	1
18681	0	0	0	1
18712	0	0	0	1
18713	0	0	0	1
18833	0	0	0	1
18882	0	0	0	1
18887	0	0	0	1
18943	0	0	0	1
19102	0	0	0	1
19182	0	0	0	1
19352	0	0	0	1
19353	0	0	0	1
19397	0	0	0	2
19495	0	0	0	1
19580	0	0	0	1
19598	0	0	0	1
19622	0	0	0	1
19745	0	0	0	1
19759	0	0	0	1
19942	0	0	0	1
19976	0	0	0	1
20015	0	0	0	1
20019	0	0	0	1
20114	0	0	0	1
20155	0	0	0	1
20176	0	0	0	1
20256	0	0	0	1
20257	0	0	0	1
20615	0	0	0	1
20616	0	0	0	1
20689	0	0	0	1
20690	0	0	0	1
20739	0	0	0	1
20826	0	0	0	1
20914	0	0	0	1
20915	0	0	0	1
21096	0	0	0	1
21115	0	0	0	1
21121	0	0	0	1
21126	0	0	0	1
21166	0	0	0	1
21338	0	0	0	1
21470	0	0	0	1
21506	0	0	0	1
21773	0	0	0	1
21781	0	0	0	1
21974	0	0	0	1
22027	0	0	0	1
22058	0	0	0	1
22059	0	0	0	1
22097	0	0	0	1
22139	0	0	0	1
22151	0	0	0	1
22201	0	0	0	1
22321	0	0	0	1
22343	0	0	0	1
22381	0	0	0	1
22382	0	0	0	1
22404	0	0	0	1
22496	0	0	0	1
22652	0	0	0	1
22777	0	0	0	1
22872	0	0	0	1
23008	0	0	0	1
23055	0	0	0	1
23094	0	0	0	1
23134	0	0	0	1
23236	0	0	0	1
23353	0	0	0	1
23366	0	0	0	1
23367	0	0	0	1
23497	0	0	0	1
23517	0	0	0	1
23541	0	0	0	1
23546	0	0	0	1
23644	0	0	0	1
23664	0	0	0	1
23673	0	0	0	1
23834	0	0	0	2
23846	0	0	0	1
23850	0	0	0	1
23859	0	0	0	1
23883	0	0	0	1
23889	0	0	0	2
23939	0	0	0	1
24017	0	0	0	1
24160	0	0	0	1
24194	0	0	0	1
24209	0	0	0	1
24238	0	0	0	1
24274	0	0	0	1
24297	0	0	0	1
24388	0	0	0	1
24395	0	0	0	1
24462	0	0	0	1
24565	0	0	0	1
24631	0	0	0	1
24655	0	0	0	1
24686	0	0	0	2
24696	0	0	0	1
24703	0	0	0	1
24704	0	0	0	1
24707	0	0	0	1
24710	0	0	0	1
24711	0	0	0	1
24717	0	0	0	1
24733	0	0	0	1
24741	0	0	0	1
24890	0	0	0	1
24898	0	0	0	1
24996	0	0	0	1
25004	0	0	0	2
25018	0	0	0	1
25069	0	0	0	1
25124	0	0	0	3
25128	0	0	0	1
25134	0	0	0	1
25173	0	0	0	1
25177	0	0	0	1
25183	0	0	0	1
25192	0	0	0	1
25200	0	0	0	2
25278	0	0	0	1
25284	0	0	0	1
25286	0	0	0	1
25346	0	0	0	1
25547	0	0	0	1
25642	0	0	0	1
25643	0	0	0	1
25945	0	0	0	1
25950	0	0	0	2
25954	0	0	0	1
25955	0	0	0	1
25958	0	0	0	1
25959	0	0	0	1
26061	0	0	0	1
26115	0	0	0	1
26131	0	0	0	1
26132	0	0	0	1
26133	0	0	0	1
26158	0	0	0	1
26161	0	0	0	2
26201	0	0	0	1
26212	0	0	0	1
26298	0	0	0	1
26399	0	0	0	1
26469	0	0	0	1
26554	0	0	0	1
26610	0	0	0	1
26612	0	0	0	1
26641	0	0	0	1
26771	0	0	0	1
26786	0	0	0	1
26788	0	0	0	1
26814	0	0	0	1
26880	0	0	0	1
26968	0	0	0	1
27034	0	0	0	1
27059	0	0	0	1
27070	0	0	0	1
27151	0	0	0	1
27207	0	0	0	1
27427	0	0	0	1
27455	0	0	0	1
27461	0	0	0	1
27563	0	0	0	2
27594	0	0	0	1
27604	0	0	0	3
27608	0	0	0	1
27611	0	0	0	1
27612	0	0	0	1
27619	0	0	0	1
27630	0	0	0	2
27632	0	0	0	1
27633	0	0	0	3
27773	0	0	0	1
27786	0	0	0	1
27794	0	0	0	2
27943	0	0	0	1
27950	0	0	0	1
27974	0	0	0	1
27982	0	0	0	2
28058	0	0	0	1
28069	0	0	0	1
28077	0	0	0	2
28486	0	0	0	1
28532	0	0	0	1
28685	0	0	0	1
28898	0	0	0	1
28901	0	0	0	1
28902	0	0	0	1
28987	0	0	0	1
28988	0	0	0	1
29068	0	0	0	1
29087	0	0	0	1
29166	0	0	0	1
29185	0	0	0	1
29194	0	0	0	1
29234	0	0	0	1
29307	0	0	0	1
29356	0	0	0	1
29451	0	0	0	1
29496	0	0	0	1
29506	0	0	0	1
29507	0	0	0	1
29557	0	0	0	2
29625	0	0	0	1
29711	0	0	0	1
29750	0	0	0	1
29757	0	0	0	1
29765	0	0	0	2
29776	0	0	0	1
29778	0	0	0	1
29794	0	0	0	3
29796	0	0	0	1
29802	0	0	0	3
29814	0	0	0	1
29926	0	0	0	1
29927	0	0	0	1
30030	0	0	0	1
30098	0	0	0	1
30362	0	0	0	1
30379	0	0	0	1
30484	0	0	0	1
30485	0	0	0	1
30510	0	0	0	1
30526	0	0	0	1
30530	0	0	0	1
30531	0	0	0	1
30536	0	0	0	4
30539	0	0	0	1
30540	0	0	0	1
30545	0	0	0	1
30549	0	0	0	1
30550	0	0	0	1
30557	0	0	0	1
30561	0	0	0	1
30562	0	0	0	1
30565	0	0	0	2
30567	0	0	0	1
30571	0	0	0	2
30589	0	0	0	1
30593	0	0	0	1
30626	0	0	0	1
30627	0	0	0	1
30649	0	0	0	1
30672	0	0	0	2
30707	0	0	0	1
30711	0	0	0	1
30811	0	0	0	1
30813	0	0	0	1
